SUST.;ELEMENTOS;ACOES;PADRAO
4;1;1;(ANTEROPOSTERIOR DIREITA)
4;1;1;(TENTATIVA DE PEGADA)
4;1;1;(TRANSIÇÃO SEM ATAQUE)
4;1;2;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
4;1;2;(ANTEROPOSTERIOR DIREITA, TRANSIÇÃO SEM ATAQUE)
