SUST.;ELEMENTOS;ACOES;PADRAO
6;1;1;(ANTEROPOSTERIOR DIREITA)
6;1;1;(GOLA DIREITA)
6;1;1;(GOLA ESQUERDA)
6;1;2;(ANTEROPOSTERIOR DIREITA, GOLA DIREITA)
